"CustomerID","Country","TotalRevenue","TotalOrders","TotalItems","TotalProducts","AvgOrderValue","AvgItemPrice","AvgQuantityPerOrder","FirstPurchase","LastPurchase","DaysSinceFirst","DaysSinceLast","R_Score","F_Score","M_Score","Customer_Segment","IsUK"
12594,"Italy",3338.22,10,1777,50,333.822,3.02313559322034,177.7,2011-01-21,2011-11-02,322,37,3,5,5,"Loyal Customers",0
12596,"Spain",618.27,2,474,25,309.135,4.40555555555556,237,2011-04-11,2011-10-19,242,51,3,2,3,"Regular",0
12597,"Spain",3811.22,4,2236,184,952.805,3.94208737864078,559,2011-03-16,2011-11-20,268,19,4,4,5,"Champions",0
12598,"France",3023.08,8,1964,84,377.885,2.84257575757576,245.5,2011-02-28,2011-11-30,284,9,5,5,5,"Champions",0
12599,"France",1032.58,7,956,32,147.511428571429,2.99629032258064,136.571428571429,2011-02-08,2011-11-10,304,29,4,5,4,"Champions",0
12600,"Germany",2599.04,10,774,32,259.904,5.47375,77.4,2010-12-03,2011-11-11,371,28,4,5,5,"Champions",0
12601,"Germany",577.06,5,245,21,115.412,6.51107142857143,49,2011-01-11,2011-06-03,332,189,1,4,3,"At Risk",0
12602,"France",153.12,1,162,12,153.12,1.97083333333333,162,2011-10-12,2011-10-12,58,58,3,1,1,"Regular",0
12603,"Germany",739.2,1,63,2,739.2,14.475,63,2011-11-18,2011-11-18,21,21,4,1,3,"Promising",0
12604,"France",254.18,2,201,15,127.09,2.59125,100.5,2011-03-23,2011-09-21,261,79,2,2,2,"Lost",0
12607,"USA",1579.51,1,1228,101,1579.51,2.15772277227723,1228,2011-10-10,2011-10-10,60,60,3,1,4,"Regular",0
12609,"Germany",1126.85,3,648,57,375.616666666667,3.51783333333333,216,2011-01-25,2011-09-22,318,78,2,3,4,"Regular",0
12610,"Italy",2099.54,5,1049,85,419.908,5.02471698113208,209.8,2011-08-05,2011-11-17,126,22,4,4,5,"Champions",0
12611,"Italy",1193.32,1,846,65,1193.32,2.67507692307692,846,2011-10-18,2011-10-18,52,52,3,1,4,"Regular",0
12612,"Germany",704.04,1,262,19,704.04,4.43894736842105,262,2011-09-26,2011-09-26,74,74,2,1,3,"Lost",0
12613,"Germany",3344.38,5,1644,124,668.876,2.87261437908497,328.8,2011-03-22,2011-10-13,262,57,3,4,5,"Loyal Customers",0
12614,"Germany",315.6,1,76,20,315.6,5.61,76,2011-03-07,2011-03-07,277,277,1,1,2,"Lost",0
12615,"France",2291.19,4,1376,82,572.7975,3.08961904761905,344,2011-06-24,2011-12-07,168,2,5,4,5,"Champions",0
12616,"France",713.3,2,284,25,356.65,3.8203125,142,2011-02-15,2011-09-05,297,95,2,2,3,"Lost",0
12617,"France",355.53,1,213,39,355.53,1.90309523809524,213,2011-11-10,2011-11-10,29,29,4,1,2,"Promising",0
12618,"Italy",177.31,1,96,11,177.31,6.63818181818182,96,2011-11-18,2011-11-18,21,21,4,1,1,"Promising",0
12619,"Germany",3641.24,9,3378,50,404.582222222222,7.05655555555556,375.333333333333,2011-03-31,2011-11-23,253,16,4,5,5,"Champions",0
12620,"France",1339.41,3,1181,89,446.47,2.14782608695652,393.666666666667,2011-05-19,2011-11-25,204,14,4,3,4,"Loyal Customers",0
12621,"Germany",13689.67,20,7440,261,684.4835,2.89229122055675,372,2010-12-09,2011-12-08,365,1,5,5,5,"Champions",0
12622,"Germany",180.1,1,69,11,180.1,5.73909090909091,69,2011-04-21,2011-04-21,232,232,1,1,1,"Lost",0
12623,"Germany",305.1,1,191,18,305.1,2.62888888888889,191,2011-03-08,2011-03-08,276,276,1,1,2,"Lost",0
12624,"France",641.13,2,355,36,320.565,3.87210526315789,177.5,2011-06-15,2011-08-25,177,106,2,2,3,"Lost",0
12625,"Germany",2683.82,2,1612,73,1341.91,2.17139534883721,806,2011-01-24,2011-05-12,319,211,1,2,5,"Lost",0
12626,"Germany",6620.48,9,3453,232,735.608888888889,2.82105442176871,383.666666666667,2011-01-17,2011-11-16,326,23,4,5,5,"Champions",0
12627,"Germany",4478.53,7,2752,162,639.79,2.93791304347826,393.142857142857,2011-07-22,2011-11-29,140,10,5,5,5,"Champions",0
12628,"Germany",786.46,3,448,34,262.153333333333,3.59121951219512,149.333333333333,2011-10-06,2011-12-05,64,4,5,3,3,"Loyal Customers",0
12630,"Finland",1270.88,2,548,60,635.44,4.48640625,274,2011-10-27,2011-11-30,43,9,5,2,4,"Promising",0
12631,"Finland",640.5,1,236,31,640.5,4.53709677419355,236,2011-10-13,2011-10-13,57,57,3,1,3,"Regular",0
12633,"Germany",2163.98,4,1162,73,540.995,3.21138613861386,290.5,2011-02-25,2011-10-12,287,58,3,4,5,"Loyal Customers",0
12635,"Germany",1689.18,2,1172,96,844.59,2.52207920792079,586,2011-07-08,2011-09-11,154,89,2,2,4,"Lost",0
12637,"France",6021.9,8,3002,205,752.7375,2.65830769230769,375.25,2011-01-20,2011-10-03,323,67,3,5,5,"Loyal Customers",0
12638,"Sweden",671.69,1,577,39,671.69,2.56,577,2011-11-06,2011-11-06,33,33,3,1,3,"Regular",0
12639,"Sweden",486.1,1,201,22,486.1,4.91818181818182,201,2011-04-15,2011-04-15,238,238,1,1,2,"Lost",0
12640,"France",1174.58,3,311,47,391.526666666667,5.71698113207547,103.666666666667,2011-09-19,2011-11-16,81,23,4,3,4,"Loyal Customers",0
12641,"Sweden",185.9,1,72,10,185.9,6.965,72,2011-08-16,2011-08-16,115,115,2,1,1,"Lost",0
12642,"Germany",1013.26,3,552,39,337.753333333333,3.59063829787234,184,2011-08-24,2011-11-14,107,25,4,3,4,"Loyal Customers",0
12643,"France",3344.64,6,1808,11,557.44,5.18791666666667,301.333333333333,2011-01-11,2011-08-03,332,128,2,5,5,"At Risk",0
12644,"Germany",477.91,1,325,31,477.91,2.80451612903226,325,2011-08-02,2011-08-02,129,129,2,1,2,"Lost",0
12645,"Germany",1775.18,4,1084,58,443.795,2.61109589041096,271,2011-01-27,2011-11-06,316,33,3,4,4,"Loyal Customers",0
12646,"USA",1346.97,2,897,43,673.485,2.38711111111111,448.5,2011-10-21,2011-12-05,49,4,5,2,4,"Promising",0
12647,"Germany",3722.82,12,1431,78,310.235,5.49884297520661,119.25,2010-12-05,2011-11-17,369,22,4,5,5,"Champions",0
12648,"Germany",318.05,1,160,21,318.05,3.17238095238095,160,2011-07-08,2011-07-08,154,154,2,1,2,"Lost",0
12649,"Germany",623.51,3,586,28,207.836666666667,2.69709677419355,195.333333333333,2011-05-11,2011-08-24,212,107,2,3,3,"Regular",0
12650,"France",314.44,1,254,20,314.44,1.9345,254,2011-12-06,2011-12-06,3,3,5,1,2,"Promising",0
12651,"France",114,1,78,9,114,2.24444444444444,78,2011-01-09,2011-01-09,334,334,1,1,1,"Lost",0
12652,"France",919.98,1,505,48,919.98,2.89729166666667,505,2011-01-12,2011-01-12,331,331,1,1,3,"Lost",0
12653,"Israel",2209.85,2,919,37,1104.925,2.59093023255814,459.5,2011-02-16,2011-07-14,296,148,2,2,5,"Lost",0
12654,"Germany",601.98,5,264,31,120.396,4.42052631578947,52.8,2011-02-17,2011-11-29,295,10,5,4,3,"Loyal Customers",0
12656,"France",4051.17,5,1723,89,810.234,4.44944444444444,344.6,2011-04-20,2011-11-22,233,17,4,4,5,"Champions",0
12657,"France",1643.18,4,1044,35,410.795,5.04489361702128,261,2011-09-22,2011-11-28,78,11,5,4,4,"Champions",0
12658,"Germany",686.05,1,320,36,686.05,4.11444444444444,320,2011-11-21,2011-11-21,18,18,4,1,3,"Promising",0
12659,"France",91.68,1,105,5,91.68,5.308,105,2011-11-10,2011-11-10,29,29,4,1,1,"Promising",0
12660,"France",245.1,1,127,13,245.1,3.86538461538462,127,2011-11-28,2011-11-28,11,11,5,1,1,"Promising",0
12662,"Germany",3849.78,11,2058,129,349.98,3.20647826086957,187.090909090909,2010-12-01,2011-12-09,373,0,5,5,5,"Champions",0
12664,"Finland",4881.88,9,1203,10,542.431111111111,11.0848648648649,133.666666666667,2011-01-21,2011-12-01,322,8,5,5,5,"Champions",0
12665,"Germany",63,1,37,3,63,6.83333333333333,37,2011-01-19,2011-01-19,324,324,1,1,1,"Lost",0
12667,"Finland",620.13,1,395,33,620.13,3.62424242424242,395,2011-10-12,2011-10-12,58,58,3,1,3,"Regular",0
12668,"Germany",3807.15,4,1634,115,951.7875,3.45850931677019,408.5,2010-12-19,2011-11-28,355,11,5,4,5,"Champions",0
12669,"France",2744.03,3,1115,98,914.676666666667,13.7413861386139,371.666666666667,2011-03-28,2011-07-12,256,150,2,3,5,"Regular",0
12670,"France",2996.05,5,1397,58,599.21,3.23586956521739,279.4,2011-04-21,2011-11-29,232,10,5,4,5,"Champions",0
12672,"France",225.9,1,78,10,225.9,3.79,78,2011-01-14,2011-01-14,329,329,1,1,1,"Lost",0
12673,"Germany",610.52,2,351,42,305.26,2.92833333333333,175.5,2011-01-17,2011-12-04,326,5,5,2,3,"Promising",0
12674,"France",1970.6,4,1133,52,492.65,3.23060240963855,283.25,2011-05-16,2011-11-01,207,38,3,4,4,"Loyal Customers",0
12676,"Sweden",1331.39,6,670,33,221.898333333333,7.02822222222222,111.666666666667,2011-02-01,2011-11-15,311,24,4,5,4,"Champions",0
12678,"France",17628.46,12,10923,105,1469.03833333333,6.55466666666667,910.25,2010-12-21,2011-10-28,353,42,3,5,5,"Loyal Customers",0
12679,"France",1113.02,4,554,43,278.255,4.00416666666667,138.5,2011-03-01,2011-10-12,283,58,3,4,4,"Loyal Customers",0
12680,"France",862.81,4,443,33,215.7025,3.63788461538462,110.75,2011-08-18,2011-12-09,113,0,5,4,3,"Loyal Customers",0
12681,"France",13787.54,22,7536,267,626.706363636364,3.15291536050157,342.545454545455,2010-12-07,2011-11-25,367,14,4,5,5,"Champions",0
12682,"France",12288.22,31,5575,209,396.394193548387,3.75015238095238,179.838709677419,2010-12-03,2011-12-06,371,3,5,5,5,"Champions",0
12683,"France",8476.57,15,4987,177,565.104666666667,2.71915697674419,332.466666666667,2010-12-09,2011-12-05,365,4,5,5,5,"Champions",0
12684,"France",2283.63,7,1985,61,326.232857142857,2.536,283.571428571429,2011-05-10,2011-12-02,213,7,5,5,5,"Champions",0
12685,"France",2863.08,6,1523,117,477.18,3.07101910828025,253.833333333333,2011-09-07,2011-11-11,93,28,4,5,5,"Champions",0
12686,"France",89.14,1,107,7,89.14,3.25857142857143,107,2010-12-03,2010-12-03,371,371,1,1,1,"Lost",0
12688,"Israel",4873.81,1,3028,171,4873.81,4.12473684210526,3028,2011-08-18,2011-08-18,113,113,2,1,5,"Lost",0
12689,"France",1247.61,2,628,57,623.805,2.85194444444444,314,2011-08-04,2011-11-14,127,25,4,2,4,"Promising",0
12690,"France",389.01,1,106,16,389.01,5.526875,106,2011-05-18,2011-05-18,205,205,1,1,2,"Lost",0
12691,"France",1035.8,6,394,21,172.633333333333,5.0359375,65.6666666666667,2010-12-17,2011-11-11,357,28,4,5,4,"Champions",0
12693,"Germany",855.91,4,255,35,213.9775,5.44025641025641,63.75,2011-01-24,2011-08-04,319,127,2,4,3,"At Risk",0
12694,"France",869.67,2,509,32,434.835,3.90162162162162,254.5,2011-06-09,2011-09-30,183,70,3,2,3,"Regular",0
12695,"France",582.1,4,220,23,145.525,4.78555555555556,55,2011-05-13,2011-12-02,210,7,5,4,3,"Loyal Customers",0
12697,"Sweden",957.59,3,508,37,319.196666666667,5.02756097560976,169.333333333333,2011-06-23,2011-11-11,169,28,4,3,4,"Loyal Customers",0
12700,"France",4939.99,4,2967,193,1234.9975,2.61988805970149,741.75,2011-05-08,2011-12-02,215,7,5,4,5,"Champions",0
12701,"Germany",797.71,2,678,50,398.855,3.09075471698113,339,2011-04-11,2011-09-21,242,79,2,2,3,"Lost",0
12702,"Germany",219,1,53,12,219,5.44166666666667,53,2011-11-20,2011-11-20,19,19,4,1,1,"Promising",0
12703,"Germany",283.55,1,164,21,283.55,2.63809523809524,164,2011-09-29,2011-09-29,71,71,2,1,2,"Lost",0
12704,"Finland",2340.84,8,1006,64,292.605,6.42840909090909,125.75,2011-06-23,2011-12-02,169,7,5,5,5,"Champions",0
12705,"Germany",6868.29,9,3997,228,763.143333333333,2.86101796407186,444.111111111111,2010-12-17,2011-11-24,357,15,4,5,5,"Champions",0
12707,"France",603.42,1,256,33,603.42,3.23666666666667,256,2011-02-21,2011-02-21,291,291,1,1,3,"Lost",0
12708,"Germany",2712.91,10,1307,86,271.291,4.31643312101911,130.7,2010-12-06,2011-11-10,368,29,4,5,5,"Champions",0
12709,"Germany",9736.52,15,3936,93,649.101333333333,3.32408653846154,262.4,2010-12-08,2011-11-24,366,15,4,5,5,"Champions",0
12710,"Germany",1149.02,3,851,75,383.006666666667,2.71844155844156,283.666666666667,2011-05-22,2011-09-04,201,96,2,3,4,"Regular",0
12712,"Germany",4396.13,13,1062,58,338.163846153846,6.37992481203008,81.6923076923077,2010-12-03,2011-11-11,371,28,4,5,5,"Champions",0
12713,"Germany",848.55,1,508,38,848.55,2.50342105263158,508,2011-12-09,2011-12-09,0,0,5,1,3,"Promising",0
12714,"France",4708.86,5,3069,216,941.772,2.39189189189189,613.8,2011-02-18,2011-11-30,294,9,5,4,5,"Champions",0
12715,"Sweden",353.86,1,197,20,353.86,3.40190476190476,197,2011-08-25,2011-08-25,106,106,2,1,2,"Lost",0
12716,"France",1053.49,2,708,60,526.745,2.66579710144928,354,2011-07-29,2011-12-06,133,3,5,2,4,"Promising",0
12717,"Greece",1030.98,2,506,49,515.49,4.67,253,2011-04-08,2011-07-11,245,151,2,2,4,"Lost",0
12718,"France",238.25,1,203,19,238.25,2.72210526315789,203,2011-09-29,2011-09-29,71,71,2,1,1,"Lost",0
12719,"France",644.95,2,374,34,322.475,3.64487179487179,187,2011-10-05,2011-12-04,65,5,5,2,3,"Promising",0
12720,"Germany",5781.73,25,4672,211,231.2692,2.70158192090395,186.88,2010-12-05,2011-12-07,369,2,5,5,5,"Champions",0
12721,"France",2656.13,6,1959,133,442.688333333333,3.06975155279503,326.5,2010-12-20,2011-11-08,354,31,4,5,5,"Champions",0
12722,"France",997.63,4,566,50,249.4075,3.62018867924528,141.5,2011-07-12,2011-09-15,150,85,2,4,4,"At Risk",0
12723,"France",725.07,5,434,53,145.014,3.20231884057971,86.8,2011-10-05,2011-12-06,65,3,5,4,3,"Loyal Customers",0
12724,"France",1031.41,4,445,47,257.8525,3.7211320754717,111.25,2011-01-11,2011-12-04,332,5,5,4,4,"Champions",0
12725,"Italy",427.8,1,164,24,427.8,4.10416666666667,164,2010-12-03,2010-12-03,371,371,1,1,2,"Lost",0
12726,"France",2609.1,7,3143,57,372.728571428571,2.1066935483871,449,2010-12-17,2011-11-11,357,28,4,5,5,"Champions",0
12727,"France",3980.7,7,2098,109,568.671428571429,3.21712230215827,299.714285714286,2011-01-23,2011-11-29,320,10,5,5,5,"Champions",0
12728,"France",836.33,4,419,38,209.0825,4.66934782608696,104.75,2011-01-11,2011-09-29,332,71,2,4,3,"At Risk",0
12729,"France",453.01,1,233,26,453.01,3.70153846153846,233,2011-08-18,2011-08-18,113,113,2,1,2,"Lost",0
12731,"France",18895.91,12,8437,109,1574.65916666667,3.34616788321168,703.083333333333,2010-12-10,2011-11-16,364,23,4,5,5,"Champions",0
12732,"France",236.26,1,111,12,236.26,3.5225,111,2011-06-13,2011-06-13,179,179,1,1,1,"Lost",0
12733,"USA",383.95,1,137,22,383.95,3.37272727272727,137,2011-04-19,2011-04-19,234,234,1,1,2,"Lost",0
12734,"France",110.4,1,88,4,110.4,1.185,88,2010-12-22,2010-12-22,352,352,1,1,1,"Lost",0
12735,"France",779.57,2,368,38,389.785,5.41627906976744,184,2011-01-06,2011-01-28,337,315,1,2,3,"Lost",0
12736,"France",234,1,173,4,234,5.58,173,2011-01-10,2011-01-10,333,333,1,1,1,"Lost",0
12738,"Germany",155.35,1,148,11,155.35,3.95,148,2010-12-02,2010-12-02,372,372,1,1,1,"Lost",0
12739,"United Arab Emirates",1013.04,2,486,38,506.52,4.00842105263158,243,2011-09-01,2011-09-22,99,78,2,2,4,"Lost",0
12740,"France",427.6,1,342,27,427.6,2.07407407407407,342,2011-10-07,2011-10-07,63,63,3,1,2,"Regular",0
12743,"Unspecified",546.43,2,319,114,273.215,3.03858208955224,159.5,2011-07-28,2011-07-28,134,134,2,2,3,"Lost",0
12744,"Singapore",21279.29,7,5241,178,3039.89857142857,58.3332882882883,748.714285714286,2011-01-25,2011-10-19,318,51,3,5,5,"Loyal Customers",0
12747,"United Kingdom",4196.01,11,1275,42,381.455454545455,4.3678640776699,115.909090909091,2010-12-05,2011-12-07,369,2,5,5,5,"Champions",1
12748,"United Kingdom",33719.73,209,25747,1768,161.338421052632,2.65627856365615,123.191387559809,2010-12-01,2011-12-09,373,0,5,5,5,"Champions",1
12749,"United Kingdom",4090.88,5,1471,160,818.176,4.99994974874372,294.2,2011-05-10,2011-12-06,213,3,5,4,5,"Champions",1
12750,"Poland",275.88,1,137,15,275.88,4.62,137,2011-08-03,2011-08-03,128,128,2,1,2,"Lost",0
12752,"Norway",4366.78,1,2262,53,4366.78,2.29415094339623,2262,2011-09-19,2011-09-19,81,81,2,1,5,"Lost",0
12753,"Japan",21429.39,6,11421,132,3571.565,2.33736040609137,1903.5,2010-12-12,2011-11-17,362,22,4,5,5,"Champions",0
12754,"Japan",3010.74,3,6481,49,1003.58,1.12507936507937,2160.33333333333,2011-02-04,2011-04-18,308,235,1,3,5,"Regular",0
12755,"Japan",3811.95,2,1491,4,1905.975,5.025,745.5,2010-12-09,2011-03-04,365,280,1,2,5,"Lost",0
12756,"Japan",112.08,1,144,4,112.08,0.7425,144,2011-09-14,2011-09-14,86,86,2,1,1,"Lost",0
12757,"Portugal",7857.1,13,2402,237,604.392307692308,11.912641509434,184.769230769231,2011-05-12,2011-11-24,211,15,4,5,5,"Champions",0
12758,"Portugal",2791.59,2,2135,84,1395.795,1.70061855670103,1067.5,2011-03-08,2011-08-15,276,116,2,2,5,"Lost",0
12759,"Netherlands",1531.44,3,902,81,510.48,3.21547368421053,300.666666666667,2011-03-09,2011-10-18,275,52,3,3,4,"Loyal Customers",0
12762,"Portugal",1898.52,2,1227,62,949.26,2.73608695652174,613.5,2011-11-14,2011-12-02,25,7,5,2,4,"Promising",0
12763,"Japan",494.08,2,316,16,247.04,1.77166666666667,158,2010-12-05,2011-07-24,369,138,2,2,3,"Lost",0
12764,"Lebanon",1693.88,1,386,45,1693.88,5.38755555555556,386,2011-01-27,2011-01-27,316,316,1,1,4,"Lost",0
12766,"Portugal",6989.63,7,3646,205,998.518571428571,3.0708064516129,520.857142857143,2010-12-08,2011-12-06,366,3,5,5,5,"Champions",0
12769,"Brazil",1143.6,1,356,32,1143.6,4.45625,356,2011-04-15,2011-04-15,238,238,1,1,4,"Lost",0
12770,"Japan",1351.45,1,743,12,1351.45,2.625,743,2011-05-13,2011-05-13,210,210,1,1,4,"Lost",0
12772,"Portugal",892.47,1,556,55,892.47,3.70072727272727,556,2011-10-11,2011-10-11,59,59,3,1,3,"Regular",0
12775,"Netherlands",1386.04,5,877,47,277.208,3.88060606060606,175.4,2011-02-01,2011-11-22,311,17,4,4,4,"Champions",0
12778,"Netherlands",822.23,6,825,40,137.038333333333,3.5094,137.5,2011-01-31,2011-11-20,312,19,4,5,3,"Loyal Customers",0
12779,"Poland",3981.36,8,2024,88,497.67,3.65436241610738,253,2010-12-03,2011-11-02,371,37,3,5,5,"Loyal Customers",0
12781,"Czech Republic",826.74,2,671,25,413.37,3.1308,335.5,2011-02-28,2011-10-07,284,63,3,2,3,"Regular",0
12782,"Portugal",2330.92,5,1086,81,466.184,3.80543689320388,217.2,2010-12-17,2011-12-05,357,4,5,4,5,"Champions",0
12783,"Portugal",2225.91,6,624,76,370.985,12.2285714285714,104,2011-09-25,2011-12-07,75,2,5,5,5,"Champions",0
12784,"Portugal",574.42,2,300,54,287.21,2.80152542372881,150,2011-11-24,2011-11-30,15,9,5,2,3,"Promising",0
12785,"Portugal",311.95,1,131,14,311.95,4.82857142857143,131,2010-12-10,2010-12-10,364,364,1,1,2,"Lost",0
12787,"Netherlands",463.66,3,261,17,154.553333333333,3.998,87,2011-05-31,2011-11-30,192,9,5,3,2,"Regular",0
12789,"Netherlands",91.85,1,4,4,91.85,22.9625,4,2011-10-05,2011-10-05,65,65,3,1,1,"Regular",0
12790,"Netherlands",324.92,1,166,21,324.92,3.94857142857143,166,2011-05-31,2011-05-31,192,192,1,1,2,"Lost",0
12791,"Netherlands",192.6,1,97,2,192.6,8.425,97,2010-12-01,2010-12-01,373,373,1,1,1,"Lost",0
12792,"Portugal",400.54,1,217,25,400.54,3.5096,217,2011-03-28,2011-03-28,256,256,1,1,2,"Lost",0
12793,"Portugal",545.48,2,295,21,272.74,3.91,147.5,2010-12-03,2011-01-09,371,334,1,2,3,"Lost",0
12794,"Portugal",860.41,2,592,43,430.205,2.07711111111111,296,2011-09-02,2011-10-17,98,53,3,2,3,"Regular",0
12795,"Portugal",430.48,1,68,14,430.48,7.695,68,2011-11-21,2011-11-21,18,18,4,1,2,"Promising",0
12797,"Portugal",254.03,1,118,13,254.03,5.14384615384615,118,2010-12-09,2010-12-09,365,365,1,1,2,"Lost",0
12798,"Japan",6977.04,3,5256,6,2325.68,1.0475,1752,2011-06-22,2011-11-29,170,10,5,3,5,"Loyal Customers",0
12802,"Netherlands",427.58,1,314,25,427.58,2.52,314,2011-06-06,2011-06-06,186,186,1,1,2,"Lost",0
12808,"Portugal",483.65,3,188,27,161.216666666667,4.04607142857143,62.6666666666667,2010-12-06,2011-11-03,368,36,3,3,2,"Regular",0
12809,"Portugal",489.31,1,220,25,489.31,4.4092,220,2011-06-15,2011-06-15,177,177,2,1,2,"Lost",0
12811,"Portugal",514.85,3,230,27,171.616666666667,4.12258064516129,76.6666666666667,2011-02-28,2011-03-24,284,260,1,3,3,"Regular",0
12812,"Japan",229.64,1,164,15,229.64,2.06866666666667,164,2011-10-26,2011-10-26,44,44,3,1,1,"Regular",0
12814,"Poland",125.92,1,49,2,125.92,20.895,49,2011-08-30,2011-08-30,101,101,2,1,1,"Lost",0
12815,"Poland",1063.46,2,379,38,531.73,5.40148936170213,189.5,2011-05-25,2011-07-15,198,147,2,2,4,"Lost",0
12816,"Poland",572.2,2,128,27,286.1,8.83275862068965,64,2011-06-16,2011-09-05,176,95,2,2,3,"Lost",0
12817,"Austria",166.04,1,53,4,166.04,12.0725,53,2011-03-03,2011-03-03,281,281,1,1,1,"Lost",0
12818,"Austria",1542.08,1,929,14,1542.08,6.755,929,2011-03-23,2011-03-23,261,261,1,1,4,"Lost",0
12820,"United Kingdom",942.34,4,722,55,235.585,1.90474576271186,180.5,2011-01-17,2011-12-06,326,3,5,4,3,"Loyal Customers",1
12821,"United Kingdom",92.72,1,70,6,92.72,2.49833333333333,70,2011-05-09,2011-05-09,214,214,1,1,1,"Lost",1
12822,"United Kingdom",948.88,2,550,41,474.44,2.69260869565217,275,2011-09-13,2011-09-30,87,70,3,2,4,"Regular",1
12823,"United Kingdom",1759.5,5,230,1,351.9,7.65,46,2011-02-16,2011-09-25,296,75,2,4,4,"At Risk",1
12824,"United Kingdom",397.12,1,232,25,397.12,2.5356,232,2011-10-11,2011-10-11,59,59,3,1,2,"Regular",1
12826,"United Kingdom",1474.72,7,1058,58,210.674285714286,1.92769230769231,151.142857142857,2010-12-09,2011-12-07,365,2,5,5,4,"Champions",1
12827,"United Kingdom",430.15,3,197,19,143.383333333333,2.868,65.6666666666667,2011-10-26,2011-12-04,44,5,5,3,2,"Regular",1
12828,"United Kingdom",1018.71,6,494,46,169.785,3.09,82.3333333333333,2011-08-01,2011-12-07,130,2,5,5,4,"Champions",1
12829,"United Kingdom",293,2,376,9,146.5,10.3681818181818,188,2010-12-14,2011-01-07,360,336,1,2,2,"Lost",1
12830,"United Kingdom",6814.64,6,9848,13,1135.77333333333,1.08631578947368,1641.33333333333,2011-06-21,2011-11-02,171,37,3,5,5,"Loyal Customers",1
12831,"United Kingdom",215.05,1,135,9,215.05,3.06666666666667,135,2011-03-22,2011-03-22,262,262,1,1,1,"Lost",1
12832,"United Kingdom",383.03,2,195,27,191.515,2.92888888888889,97.5,2011-09-02,2011-11-07,98,32,3,2,2,"Regular",1
12833,"United Kingdom",417.38,1,156,24,417.38,5.44125,156,2011-07-17,2011-07-17,145,145,2,1,2,"Lost",1
12834,"United Kingdom",312.38,1,110,18,312.38,4.89388888888889,110,2011-03-02,2011-03-02,282,282,1,1,2,"Lost",1
12836,"United Kingdom",2612.86,4,1064,148,653.215,4.28782857142857,266,2011-02-01,2011-10-11,311,59,3,4,5,"Loyal Customers",1
12837,"United Kingdom",134.1,1,24,12,134.1,6.74583333333333,24,2011-06-19,2011-06-19,173,173,2,1,1,"Lost",1
12838,"United Kingdom",683.13,2,359,115,341.565,2.31975609756098,179.5,2010-12-01,2011-11-06,373,33,3,2,3,"Regular",1
12839,"United Kingdom",5591.42,14,3807,95,399.387142857143,1.92022292993631,271.928571428571,2010-12-07,2011-12-07,367,2,5,5,5,"Champions",1
12840,"United Kingdom",2726.77,4,1511,67,681.6925,2.03548672566372,377.75,2011-04-27,2011-07-19,226,143,2,4,5,"At Risk",1
12841,"United Kingdom",4022.35,25,2757,229,160.894,2.39516666666667,110.28,2010-12-03,2011-12-05,371,4,5,5,5,"Champions",1
12842,"United Kingdom",1118.99,2,547,34,559.495,4.33029411764706,273.5,2011-02-04,2011-09-30,308,70,3,2,4,"Regular",1
12843,"United Kingdom",1702.26,8,781,69,212.7825,3.51320388349515,97.625,2011-03-20,2011-10-05,264,65,3,5,4,"Loyal Customers",1
12844,"United Kingdom",325.96,2,125,47,162.98,2.63115384615385,62.5,2011-08-01,2011-11-10,130,29,4,2,2,"Promising",1
